"","date","value","region","rtw"
"18812",2006-08-01,123.8,"UT",TRUE
"18813",2006-09-01,124.2,"UT",TRUE
"18814",2006-10-01,124.8,"UT",TRUE
"18815",2006-11-01,125.3,"UT",TRUE
"18816",2006-12-01,125.8,"UT",TRUE
"18817",2007-01-01,126.3,"UT",TRUE
"18818",2007-02-01,127,"UT",TRUE
"18819",2007-03-01,127.8,"UT",TRUE
"18820",2007-04-01,127.9,"UT",TRUE
"18821",2007-05-01,128.2,"UT",TRUE
"18822",2007-06-01,128.6,"UT",TRUE
"18823",2007-07-01,128.7,"UT",TRUE
"18824",2007-08-01,129,"UT",TRUE
"18825",2007-09-01,129.1,"UT",TRUE
"18826",2007-10-01,129.3,"UT",TRUE
"18827",2007-11-01,129.7,"UT",TRUE
"18828",2007-12-01,130.1,"UT",TRUE
"18829",2008-01-01,129.7,"UT",TRUE
"18830",2008-02-01,129.5,"UT",TRUE
"18831",2008-03-01,129.1,"UT",TRUE
"18832",2008-04-01,128.3,"UT",TRUE
"18833",2008-05-01,127.6,"UT",TRUE
"18834",2008-06-01,126.9,"UT",TRUE
"18835",2008-07-01,126.5,"UT",TRUE
"18836",2008-08-01,125.5,"UT",TRUE
"18837",2008-09-01,124.9,"UT",TRUE
"18838",2008-10-01,123.6,"UT",TRUE
"18839",2008-11-01,122.4,"UT",TRUE
"18840",2008-12-01,120.5,"UT",TRUE
"18841",2009-01-01,119,"UT",TRUE
"18842",2009-02-01,116.6,"UT",TRUE
"18843",2009-03-01,115.3,"UT",TRUE
"18844",2009-04-01,113.8,"UT",TRUE
"18845",2009-05-01,113.3,"UT",TRUE
"18846",2009-06-01,112.8,"UT",TRUE
"18847",2009-07-01,112,"UT",TRUE
"18848",2009-08-01,111.7,"UT",TRUE
"18849",2009-09-01,111.4,"UT",TRUE
"18850",2009-10-01,111.1,"UT",TRUE
"18851",2009-11-01,110.9,"UT",TRUE
"18852",2009-12-01,110.9,"UT",TRUE
"18853",2010-01-01,111.1,"UT",TRUE
"18854",2010-02-01,110.4,"UT",TRUE
"18855",2010-03-01,110.3,"UT",TRUE
"18856",2010-04-01,111.3,"UT",TRUE
"18857",2010-05-01,111.3,"UT",TRUE
"18858",2010-06-01,111.4,"UT",TRUE
"18859",2010-07-01,111.6,"UT",TRUE
"18860",2010-08-01,111.7,"UT",TRUE
"18861",2010-09-01,111.9,"UT",TRUE
"18862",2010-10-01,111.6,"UT",TRUE
"18863",2010-11-01,111.9,"UT",TRUE
"18864",2010-12-01,112.2,"UT",TRUE
"18865",2011-01-01,112.4,"UT",TRUE
"18866",2011-02-01,112.7,"UT",TRUE
"18867",2011-03-01,112.9,"UT",TRUE
"18868",2011-04-01,113.6,"UT",TRUE
"18869",2011-05-01,113.4,"UT",TRUE
"18870",2011-06-01,113.5,"UT",TRUE
"18871",2011-07-01,114.2,"UT",TRUE
"18872",2011-08-01,114.4,"UT",TRUE
"18873",2011-09-01,114.5,"UT",TRUE
"18874",2011-10-01,114.8,"UT",TRUE
"18875",2011-11-01,114.9,"UT",TRUE
"18876",2011-12-01,115.2,"UT",TRUE
"18877",2012-01-01,115.6,"UT",TRUE
"18878",2012-02-01,115.8,"UT",TRUE
"18879",2012-03-01,116.2,"UT",TRUE
"18880",2012-04-01,116.3,"UT",TRUE
"18881",2012-05-01,117,"UT",TRUE
"18882",2012-06-01,117.2,"UT",TRUE
"18883",2012-07-01,117.3,"UT",TRUE
"18884",2012-08-01,117.3,"UT",TRUE
"18885",2012-09-01,117.8,"UT",TRUE
"18886",2012-10-01,118,"UT",TRUE
"18887",2012-11-01,118.1,"UT",TRUE
"18888",2012-12-01,118.3,"UT",TRUE
"18889",2013-01-01,118.5,"UT",TRUE
"18890",2013-02-01,118.5,"UT",TRUE
"18891",2013-03-01,118.7,"UT",TRUE
"18892",2013-04-01,119.2,"UT",TRUE
"18893",2013-05-01,118.9,"UT",TRUE
"18894",2013-06-01,118.9,"UT",TRUE
"18895",2013-07-01,119,"UT",TRUE
"18896",2013-08-01,119.4,"UT",TRUE
"18897",2013-09-01,119.3,"UT",TRUE
"18898",2013-10-01,119.4,"UT",TRUE
"18899",2013-11-01,119.6,"UT",TRUE
"18900",2013-12-01,119.9,"UT",TRUE
"18901",2014-01-01,120,"UT",TRUE
"18902",2014-02-01,120.4,"UT",TRUE
"18903",2014-03-01,120.4,"UT",TRUE
"18904",2014-04-01,120.6,"UT",TRUE
"18905",2014-05-01,121,"UT",TRUE
"18906",2014-06-01,121,"UT",TRUE
"18907",2014-07-01,120.7,"UT",TRUE
"18908",2014-08-01,121,"UT",TRUE
"18909",2014-09-01,121.4,"UT",TRUE
"18910",2014-10-01,121.1,"UT",TRUE
"18911",2014-11-01,121.6,"UT",TRUE
"18912",2014-12-01,121.9,"UT",TRUE
"18913",2015-01-01,122.7,"UT",TRUE
"18914",2015-02-01,122.8,"UT",TRUE
"18915",2015-03-01,123,"UT",TRUE
"18916",2015-04-01,123.4,"UT",TRUE
"18917",2015-05-01,123.8,"UT",TRUE
"18918",2015-06-01,124,"UT",TRUE
"18919",2015-07-01,124.1,"UT",TRUE
"18920",2015-08-01,124.5,"UT",TRUE
"18921",2015-09-01,124.6,"UT",TRUE
"18922",2015-10-01,125.3,"UT",TRUE
"18923",2015-11-01,125.4,"UT",TRUE
"18924",2015-12-01,125.2,"UT",TRUE
"18925",2016-01-01,125.1,"UT",TRUE
"18926",2016-02-01,125.5,"UT",TRUE
"18927",2016-03-01,125.4,"UT",TRUE
"18928",2016-04-01,125.5,"UT",TRUE
"18929",2016-05-01,125.4,"UT",TRUE
"18930",2016-06-01,125.6,"UT",TRUE
"18931",2016-07-01,126.6,"UT",TRUE
"18932",2016-08-01,126.7,"UT",TRUE
"18933",2016-09-01,127.3,"UT",TRUE
"18934",2016-10-01,127.6,"UT",TRUE
"18935",2016-11-01,127.6,"UT",TRUE
"18936",2016-12-01,128.1,"UT",TRUE
"18937",2017-01-01,128.6,"UT",TRUE
"18938",2017-02-01,129.1,"UT",TRUE
"18939",2017-03-01,129.5,"UT",TRUE
"18940",2017-04-01,129.5,"UT",TRUE
"18941",2017-05-01,129.7,"UT",TRUE
"18942",2017-06-01,129.9,"UT",TRUE
"18943",2017-07-01,130,"UT",TRUE
"18944",2017-08-01,130,"UT",TRUE
"18945",2017-09-01,130.2,"UT",TRUE
"18946",2017-10-01,130.5,"UT",TRUE
"18947",2017-11-01,131.1,"UT",TRUE
"18948",2017-12-01,131.5,"UT",TRUE
"18949",2018-01-01,131.7,"UT",TRUE
"18950",2018-02-01,132.3,"UT",TRUE
"18951",2018-03-01,132.6,"UT",TRUE
"18952",2018-04-01,132.8,"UT",TRUE
"18953",2018-05-01,133,"UT",TRUE
"18954",2018-06-01,133.6,"UT",TRUE
"18955",2018-07-01,133.8,"UT",TRUE
"18956",2018-08-01,134.2,"UT",TRUE
"18957",2018-09-01,134.6,"UT",TRUE
"18958",2018-10-01,134.9,"UT",TRUE
"18959",2018-11-01,135.5,"UT",TRUE
"18960",2018-12-01,136,"UT",TRUE
"18961",2019-01-01,136.4,"UT",TRUE
"18962",2019-02-01,136.5,"UT",TRUE
"18963",2019-03-01,136.9,"UT",TRUE
"18964",2019-04-01,137.1,"UT",TRUE
"18965",2019-05-01,137.4,"UT",TRUE
"18966",2019-06-01,137.8,"UT",TRUE
"18967",2019-07-01,137.8,"UT",TRUE
"18968",2019-08-01,138.1,"UT",TRUE
"18969",2019-09-01,138.2,"UT",TRUE
"18970",2019-10-01,138.4,"UT",TRUE
"18971",2019-11-01,138.2,"UT",TRUE
"18972",2019-12-01,138.2,"UT",TRUE
"18973",2020-01-01,137.6,"UT",TRUE
"18974",2020-02-01,137.6,"UT",TRUE
"18975",2020-03-01,137.7,"UT",TRUE
"18976",2020-04-01,134.2,"UT",TRUE
"18977",2020-05-01,133.1,"UT",TRUE
"18978",2020-06-01,135.5,"UT",TRUE
"18979",2020-07-01,136.2,"UT",TRUE
"18980",2020-08-01,136.9,"UT",TRUE
"18981",2020-09-01,137.6,"UT",TRUE
"18982",2020-10-01,138.3,"UT",TRUE
"18983",2020-11-01,139.3,"UT",TRUE
"18984",2020-12-01,140.3,"UT",TRUE
"18985",2021-01-01,142.1,"UT",TRUE
"18986",2021-02-01,143.6,"UT",TRUE
"18987",2021-03-01,144.6,"UT",TRUE
"18988",2021-04-01,145.1,"UT",TRUE
"18989",2021-05-01,145.7,"UT",TRUE
"18990",2021-06-01,146.3,"UT",TRUE
"18991",2021-07-01,147.5,"UT",TRUE
"18992",2021-08-01,148,"UT",TRUE
"18993",2021-09-01,147.7,"UT",TRUE
"18994",2021-10-01,149,"UT",TRUE
"18995",2021-11-01,149.4,"UT",TRUE
"18996",2021-12-01,149.6,"UT",TRUE
"18997",2022-01-01,150,"UT",TRUE
"18998",2022-02-01,150.5,"UT",TRUE
"18999",2022-03-01,150.9,"UT",TRUE
"19000",2022-04-01,151.4,"UT",TRUE
"19001",2022-05-01,151.4,"UT",TRUE
"19002",2022-06-01,151.7,"UT",TRUE
"19003",2022-07-01,152.7,"UT",TRUE
"19004",2022-08-01,152.7,"UT",TRUE
"19005",2022-09-01,152.1,"UT",TRUE
"19006",2022-10-01,152.7,"UT",TRUE
"19007",2022-11-01,153.5,"UT",TRUE
"19008",2022-12-01,153.1,"UT",TRUE
"19009",2023-01-01,153.5,"UT",TRUE
"19010",2023-02-01,153,"UT",TRUE
"19011",2023-03-01,152.9,"UT",TRUE
"19012",2023-04-01,153,"UT",TRUE
"19013",2023-05-01,153.1,"UT",TRUE
"19014",2023-06-01,153.4,"UT",TRUE
"19015",2023-07-01,153.1,"UT",TRUE
"19016",2023-08-01,153,"UT",TRUE
"19017",2023-09-01,152.8,"UT",TRUE
"19018",2023-10-01,152.4,"UT",TRUE
"19019",2023-11-01,152.2,"UT",TRUE
"19020",2023-12-01,152.4,"UT",TRUE
"19021",2024-01-01,152.4,"UT",TRUE
"19022",2024-02-01,152.4,"UT",TRUE
"19023",2024-03-01,152.6,"UT",TRUE
"19024",2024-04-01,152.8,"UT",TRUE
"19025",2024-05-01,153,"UT",TRUE
"19026",2024-06-01,153.2,"UT",TRUE
"19027",2024-07-01,152.9,"UT",TRUE
"19028",2024-08-01,153.1,"UT",TRUE
"19029",2024-09-01,153.4,"UT",TRUE
"19030",2024-10-01,154.8,"UT",TRUE
"19031",2024-11-01,154.7,"UT",TRUE
"19032",2024-12-01,154.9,"UT",TRUE
"19033",2025-01-01,155.7,"UT",TRUE
"19034",2025-02-01,155.7,"UT",TRUE
"19035",2025-03-01,155.3,"UT",TRUE
"19036",1990-01-01,44.2,"VT",FALSE
"19037",1990-02-01,43.7,"VT",FALSE
"19038",1990-03-01,43.4,"VT",FALSE
"19039",1990-04-01,43,"VT",FALSE
"19040",1990-05-01,43.2,"VT",FALSE
"19041",1990-06-01,43.1,"VT",FALSE
"19042",1990-07-01,42.7,"VT",FALSE
"19043",1990-08-01,42.7,"VT",FALSE
"19044",1990-09-01,42.2,"VT",FALSE
"19045",1990-10-01,42,"VT",FALSE
"19046",1990-11-01,41.6,"VT",FALSE
"19047",1990-12-01,41.6,"VT",FALSE
"19048",1991-01-01,41.1,"VT",FALSE
"19049",1991-02-01,40.3,"VT",FALSE
"19050",1991-03-01,40.2,"VT",FALSE
"19051",1991-04-01,40,"VT",FALSE
"19052",1991-05-01,39.9,"VT",FALSE
"19053",1991-06-01,39.8,"VT",FALSE
"19054",1991-07-01,40.1,"VT",FALSE
"19055",1991-08-01,39.9,"VT",FALSE
"19056",1991-09-01,39.9,"VT",FALSE
"19057",1991-10-01,39.9,"VT",FALSE
"19058",1991-11-01,40.1,"VT",FALSE
"19059",1991-12-01,40.1,"VT",FALSE
"19060",1992-01-01,39.6,"VT",FALSE
"19061",1992-02-01,39.9,"VT",FALSE
"19062",1992-03-01,39.8,"VT",FALSE
"19063",1992-04-01,39.8,"VT",FALSE
"19064",1992-05-01,39.7,"VT",FALSE
"19065",1992-06-01,39.8,"VT",FALSE
"19066",1992-07-01,39.6,"VT",FALSE
"19067",1992-08-01,39.8,"VT",FALSE
"19068",1992-09-01,39.9,"VT",FALSE
"19069",1992-10-01,39.6,"VT",FALSE
"19070",1992-11-01,39.4,"VT",FALSE
"19071",1992-12-01,39.4,"VT",FALSE
"19072",1993-01-01,39.7,"VT",FALSE
"19073",1993-02-01,40,"VT",FALSE
"19074",1993-03-01,40.1,"VT",FALSE
"19075",1993-04-01,39.9,"VT",FALSE
"19076",1993-05-01,39.7,"VT",FALSE
"19077",1993-06-01,40.1,"VT",FALSE
"19078",1993-07-01,40.1,"VT",FALSE
"19079",1993-08-01,39.8,"VT",FALSE
"19080",1993-09-01,39.7,"VT",FALSE
"19081",1993-10-01,39.5,"VT",FALSE
"19082",1993-11-01,39.9,"VT",FALSE
"19083",1993-12-01,40,"VT",FALSE
"19084",1994-01-01,40.1,"VT",FALSE
"19085",1994-02-01,40.1,"VT",FALSE
"19086",1994-03-01,40.4,"VT",FALSE
"19087",1994-04-01,40.3,"VT",FALSE
"19088",1994-05-01,40.2,"VT",FALSE
"19089",1994-06-01,40,"VT",FALSE
"19090",1994-07-01,40.4,"VT",FALSE
"19091",1994-08-01,40.4,"VT",FALSE
"19092",1994-09-01,40.5,"VT",FALSE
"19093",1994-10-01,40.6,"VT",FALSE
"19094",1994-11-01,40.7,"VT",FALSE
"19095",1994-12-01,40.8,"VT",FALSE
"19096",1995-01-01,40.8,"VT",FALSE
"19097",1995-02-01,40.8,"VT",FALSE
"19098",1995-03-01,40.8,"VT",FALSE
"19099",1995-04-01,41,"VT",FALSE
"19100",1995-05-01,41,"VT",FALSE
"19101",1995-06-01,40.9,"VT",FALSE
"19102",1995-07-01,41,"VT",FALSE
"19103",1995-08-01,41.4,"VT",FALSE
"19104",1995-09-01,41.7,"VT",FALSE
"19105",1995-10-01,41.8,"VT",FALSE
"19106",1995-11-01,41.9,"VT",FALSE
"19107",1995-12-01,41.7,"VT",FALSE
"19108",1996-01-01,42.1,"VT",FALSE
"19109",1996-02-01,42.5,"VT",FALSE
"19110",1996-03-01,42.2,"VT",FALSE
"19111",1996-04-01,42.5,"VT",FALSE
"19112",1996-05-01,42.6,"VT",FALSE
"19113",1996-06-01,42.8,"VT",FALSE
"19114",1996-07-01,42.5,"VT",FALSE
"19115",1996-08-01,42.7,"VT",FALSE
"19116",1996-09-01,42.8,"VT",FALSE
"19117",1996-10-01,42.8,"VT",FALSE
"19118",1996-11-01,42.8,"VT",FALSE
"19119",1996-12-01,42.9,"VT",FALSE
"19120",1997-01-01,43.6,"VT",FALSE
"19121",1997-02-01,43.6,"VT",FALSE
"19122",1997-03-01,43.8,"VT",FALSE
"19123",1997-04-01,43.6,"VT",FALSE
"19124",1997-05-01,43.8,"VT",FALSE
"19125",1997-06-01,43.7,"VT",FALSE
"19126",1997-07-01,43.5,"VT",FALSE
"19127",1997-08-01,43.7,"VT",FALSE
"19128",1997-09-01,43.7,"VT",FALSE
"19129",1997-10-01,44,"VT",FALSE
"19130",1997-11-01,44.2,"VT",FALSE
"19131",1997-12-01,44.5,"VT",FALSE
"19132",1998-01-01,44.5,"VT",FALSE
"19133",1998-02-01,44.6,"VT",FALSE
"19134",1998-03-01,44.6,"VT",FALSE
"19135",1998-04-01,44.7,"VT",FALSE
"19136",1998-05-01,44.7,"VT",FALSE
"19137",1998-06-01,44.7,"VT",FALSE
"19138",1998-07-01,44.6,"VT",FALSE
"19139",1998-08-01,44.7,"VT",FALSE
"19140",1998-09-01,44.7,"VT",FALSE
"19141",1998-10-01,44.3,"VT",FALSE
"19142",1998-11-01,44.3,"VT",FALSE
"19143",1998-12-01,44.7,"VT",FALSE
"19144",1999-01-01,44.9,"VT",FALSE
"19145",1999-02-01,44.8,"VT",FALSE
"19146",1999-03-01,45.3,"VT",FALSE
"19147",1999-04-01,45,"VT",FALSE
"19148",1999-05-01,45.1,"VT",FALSE
"19149",1999-06-01,44.9,"VT",FALSE
"19150",1999-07-01,45.4,"VT",FALSE
"19151",1999-08-01,45.5,"VT",FALSE
"19152",1999-09-01,45.4,"VT",FALSE
"19153",1999-10-01,45.5,"VT",FALSE
"19154",1999-11-01,45.7,"VT",FALSE
"19155",1999-12-01,45.7,"VT",FALSE
"19156",2000-01-01,45.6,"VT",FALSE
"19157",2000-02-01,45.8,"VT",FALSE
"19158",2000-03-01,46.1,"VT",FALSE
"19159",2000-04-01,45.9,"VT",FALSE
"19160",2000-05-01,46,"VT",FALSE
"19161",2000-06-01,46.3,"VT",FALSE
"19162",2000-07-01,46.2,"VT",FALSE
"19163",2000-08-01,46.5,"VT",FALSE
"19164",2000-09-01,46.6,"VT",FALSE
"19165",2000-10-01,46.7,"VT",FALSE
"19166",2000-11-01,47,"VT",FALSE
"19167",2000-12-01,46.9,"VT",FALSE
"19168",2001-01-01,47.2,"VT",FALSE
"19169",2001-02-01,46.9,"VT",FALSE
"19170",2001-03-01,46.7,"VT",FALSE
"19171",2001-04-01,46.5,"VT",FALSE
"19172",2001-05-01,46.2,"VT",FALSE
"19173",2001-06-01,46,"VT",FALSE
"19174",2001-07-01,45.8,"VT",FALSE
"19175",2001-08-01,45.1,"VT",FALSE
"19176",2001-09-01,44.8,"VT",FALSE
"19177",2001-10-01,44.3,"VT",FALSE
"19178",2001-11-01,43.7,"VT",FALSE
"19179",2001-12-01,43.6,"VT",FALSE
"19180",2002-01-01,42.7,"VT",FALSE
"19181",2002-02-01,42,"VT",FALSE
"19182",2002-03-01,41.9,"VT",FALSE
"19183",2002-04-01,41.5,"VT",FALSE
"19184",2002-05-01,41.3,"VT",FALSE
"19185",2002-06-01,41.2,"VT",FALSE
"19186",2002-07-01,40.4,"VT",FALSE
"19187",2002-08-01,39.3,"VT",FALSE
"19188",2002-09-01,39.4,"VT",FALSE
"19189",2002-10-01,39.2,"VT",FALSE
"19190",2002-11-01,38.9,"VT",FALSE
"19191",2002-12-01,38.5,"VT",FALSE
"19192",2003-01-01,38.5,"VT",FALSE
"19193",2003-02-01,38.2,"VT",FALSE
"19194",2003-03-01,38.2,"VT",FALSE
"19195",2003-04-01,37.8,"VT",FALSE
"19196",2003-05-01,37.8,"VT",FALSE
"19197",2003-06-01,37.6,"VT",FALSE
"19198",2003-07-01,37.4,"VT",FALSE
"19199",2003-08-01,37.4,"VT",FALSE
"19200",2003-09-01,36.6,"VT",FALSE
"19201",2003-10-01,36.8,"VT",FALSE
"19202",2003-11-01,36.8,"VT",FALSE
"19203",2003-12-01,36.8,"VT",FALSE
"19204",2004-01-01,36.8,"VT",FALSE
"19205",2004-02-01,36.9,"VT",FALSE
"19206",2004-03-01,36.8,"VT",FALSE
"19207",2004-04-01,36.8,"VT",FALSE
"19208",2004-05-01,36.9,"VT",FALSE
"19209",2004-06-01,37,"VT",FALSE
"19210",2004-07-01,36.9,"VT",FALSE
"19211",2004-08-01,37,"VT",FALSE
"19212",2004-09-01,37.1,"VT",FALSE
"19213",2004-10-01,37,"VT",FALSE
"19214",2004-11-01,36.9,"VT",FALSE
"19215",2004-12-01,37.1,"VT",FALSE
"19216",2005-01-01,36.9,"VT",FALSE
"19217",2005-02-01,37,"VT",FALSE
"19218",2005-03-01,36.9,"VT",FALSE
"19219",2005-04-01,37,"VT",FALSE
"19220",2005-05-01,36.8,"VT",FALSE
"19221",2005-06-01,36.9,"VT",FALSE
"19222",2005-07-01,36.8,"VT",FALSE
"19223",2005-08-01,36.7,"VT",FALSE
"19224",2005-09-01,36.7,"VT",FALSE
"19225",2005-10-01,36.6,"VT",FALSE
"19226",2005-11-01,36.6,"VT",FALSE
"19227",2005-12-01,36.6,"VT",FALSE
"19228",2006-01-01,36.4,"VT",FALSE
"19229",2006-02-01,36.3,"VT",FALSE
"19230",2006-03-01,36.1,"VT",FALSE
"19231",2006-04-01,36.3,"VT",FALSE
"19232",2006-05-01,36.3,"VT",FALSE
"19233",2006-06-01,36.2,"VT",FALSE
"19234",2006-07-01,36.3,"VT",FALSE
"19235",2006-08-01,36.1,"VT",FALSE
"19236",2006-09-01,36,"VT",FALSE
"19237",2006-10-01,36.2,"VT",FALSE
"19238",2006-11-01,36.2,"VT",FALSE
"19239",2006-12-01,36.3,"VT",FALSE
"19240",2007-01-01,36.2,"VT",FALSE
"19241",2007-02-01,36.2,"VT",FALSE
"19242",2007-03-01,36.3,"VT",FALSE
"19243",2007-04-01,36.2,"VT",FALSE
"19244",2007-05-01,36.1,"VT",FALSE
"19245",2007-06-01,36.1,"VT",FALSE
"19246",2007-07-01,35.9,"VT",FALSE
"19247",2007-08-01,35.8,"VT",FALSE
"19248",2007-09-01,35.6,"VT",FALSE
"19249",2007-10-01,35.5,"VT",FALSE
"19250",2007-11-01,35.4,"VT",FALSE
"19251",2007-12-01,35.6,"VT",FALSE
"19252",2008-01-01,35.6,"VT",FALSE
"19253",2008-02-01,35.7,"VT",FALSE
"19254",2008-03-01,35.7,"VT",FALSE
"19255",2008-04-01,35.5,"VT",FALSE
"19256",2008-05-01,35.4,"VT",FALSE
"19257",2008-06-01,35.3,"VT",FALSE
"19258",2008-07-01,35.2,"VT",FALSE
"19259",2008-08-01,35,"VT",FALSE
"19260",2008-09-01,34.9,"VT",FALSE
"19261",2008-10-01,34.6,"VT",FALSE
"19262",2008-11-01,34.4,"VT",FALSE
"19263",2008-12-01,33.8,"VT",FALSE
"19264",2009-01-01,33.1,"VT",FALSE
"19265",2009-02-01,32.6,"VT",FALSE
"19266",2009-03-01,32.2,"VT",FALSE
"19267",2009-04-01,31.3,"VT",FALSE
"19268",2009-05-01,30.9,"VT",FALSE
"19269",2009-06-01,30.6,"VT",FALSE
"19270",2009-07-01,30.6,"VT",FALSE
"19271",2009-08-01,30.7,"VT",FALSE
"19272",2009-09-01,30.6,"VT",FALSE
"19273",2009-10-01,30.5,"VT",FALSE
"19274",2009-11-01,30.5,"VT",FALSE
"19275",2009-12-01,30.5,"VT",FALSE
"19276",2010-01-01,30.4,"VT",FALSE
"19277",2010-02-01,30.2,"VT",FALSE
"19278",2010-03-01,30.4,"VT",FALSE
"19279",2010-04-01,30.5,"VT",FALSE
"19280",2010-05-01,30.5,"VT",FALSE
"19281",2010-06-01,30.8,"VT",FALSE
"19282",2010-07-01,30.8,"VT",FALSE
"19283",2010-08-01,30.7,"VT",FALSE
"19284",2010-09-01,30.7,"VT",FALSE
"19285",2010-10-01,30.8,"VT",FALSE
"19286",2010-11-01,30.7,"VT",FALSE
"19287",2010-12-01,30.7,"VT",FALSE
"19288",2011-01-01,30.8,"VT",FALSE
"19289",2011-02-01,30.8,"VT",FALSE
"19290",2011-03-01,30.7,"VT",FALSE
"19291",2011-04-01,30.7,"VT",FALSE
"19292",2011-05-01,30.8,"VT",FALSE
"19293",2011-06-01,31,"VT",FALSE
"19294",2011-07-01,31.1,"VT",FALSE
"19295",2011-08-01,31.3,"VT",FALSE
"19296",2011-09-01,31.3,"VT",FALSE
"19297",2011-10-01,31.4,"VT",FALSE
"19298",2011-11-01,31.4,"VT",FALSE
"19299",2011-12-01,31.6,"VT",FALSE
"19300",2012-01-01,31.7,"VT",FALSE
"19301",2012-02-01,31.7,"VT",FALSE
"19302",2012-03-01,31.9,"VT",FALSE
"19303",2012-04-01,31.9,"VT",FALSE
"19304",2012-05-01,32,"VT",FALSE
"19305",2012-06-01,31.9,"VT",FALSE
"19306",2012-07-01,31.8,"VT",FALSE
"19307",2012-08-01,31.8,"VT",FALSE
"19308",2012-09-01,31.9,"VT",FALSE
"19309",2012-10-01,31.8,"VT",FALSE
"19310",2012-11-01,31.8,"VT",FALSE
"19311",2012-12-01,31.9,"VT",FALSE
"19312",2013-01-01,32.1,"VT",FALSE
"19313",2013-02-01,32.2,"VT",FALSE
"19314",2013-03-01,32,"VT",FALSE
"19315",2013-04-01,32.1,"VT",FALSE
"19316",2013-05-01,31.9,"VT",FALSE
"19317",2013-06-01,31.9,"VT",FALSE
"19318",2013-07-01,31.8,"VT",FALSE
"19319",2013-08-01,31.6,"VT",FALSE
"19320",2013-09-01,31.4,"VT",FALSE
"19321",2013-10-01,31.4,"VT",FALSE
"19322",2013-11-01,31.5,"VT",FALSE
"19323",2013-12-01,31.4,"VT",FALSE
"19324",2014-01-01,31.4,"VT",FALSE
"19325",2014-02-01,31.4,"VT",FALSE
"19326",2014-03-01,31.3,"VT",FALSE
"19327",2014-04-01,31.2,"VT",FALSE
"19328",2014-05-01,31.2,"VT",FALSE
"19329",2014-06-01,31.3,"VT",FALSE
"19330",2014-07-01,31.2,"VT",FALSE
"19331",2014-08-01,31.3,"VT",FALSE
"19332",2014-09-01,31,"VT",FALSE
"19333",2014-10-01,30.9,"VT",FALSE
"19334",2014-11-01,31,"VT",FALSE
"19335",2014-12-01,31,"VT",FALSE
"19336",2015-01-01,31,"VT",FALSE
"19337",2015-02-01,30.9,"VT",FALSE
"19338",2015-03-01,30.9,"VT",FALSE
"19339",2015-04-01,31,"VT",FALSE
"19340",2015-05-01,30.9,"VT",FALSE
"19341",2015-06-01,30.9,"VT",FALSE
"19342",2015-07-01,30.8,"VT",FALSE
"19343",2015-08-01,30.9,"VT",FALSE
"19344",2015-09-01,30.9,"VT",FALSE
"19345",2015-10-01,30.8,"VT",FALSE
"19346",2015-11-01,30.7,"VT",FALSE
"19347",2015-12-01,30.5,"VT",FALSE
"19348",2016-01-01,30.4,"VT",FALSE
"19349",2016-02-01,30.2,"VT",FALSE
"19350",2016-03-01,30,"VT",FALSE
"19351",2016-04-01,30,"VT",FALSE
"19352",2016-05-01,30,"VT",FALSE
"19353",2016-06-01,29.9,"VT",FALSE
"19354",2016-07-01,29.8,"VT",FALSE
"19355",2016-08-01,29.9,"VT",FALSE
"19356",2016-09-01,29.9,"VT",FALSE
"19357",2016-10-01,29.9,"VT",FALSE
"19358",2016-11-01,29.7,"VT",FALSE
"19359",2016-12-01,29.8,"VT",FALSE
"19360",2017-01-01,29.7,"VT",FALSE
"19361",2017-02-01,29.4,"VT",FALSE
"19362",2017-03-01,29.6,"VT",FALSE
"19363",2017-04-01,29.6,"VT",FALSE
"19364",2017-05-01,29.6,"VT",FALSE
"19365",2017-06-01,29.6,"VT",FALSE
"19366",2017-07-01,29.4,"VT",FALSE
"19367",2017-08-01,29.5,"VT",FALSE
"19368",2017-09-01,29.6,"VT",FALSE
"19369",2017-10-01,29.5,"VT",FALSE
"19370",2017-11-01,29.4,"VT",FALSE
"19371",2017-12-01,29.6,"VT",FALSE
"19372",2018-01-01,29.5,"VT",FALSE
"19373",2018-02-01,29.6,"VT",FALSE
"19374",2018-03-01,29.7,"VT",FALSE
"19375",2018-04-01,29.8,"VT",FALSE
"19376",2018-05-01,29.8,"VT",FALSE
"19377",2018-06-01,29.8,"VT",FALSE
"19378",2018-07-01,29.9,"VT",FALSE
"19379",2018-08-01,30,"VT",FALSE
"19380",2018-09-01,29.9,"VT",FALSE
"19381",2018-10-01,29.9,"VT",FALSE
"19382",2018-11-01,29.8,"VT",FALSE
"19383",2018-12-01,29.8,"VT",FALSE
"19384",2019-01-01,30,"VT",FALSE
"19385",2019-02-01,29.8,"VT",FALSE
"19386",2019-03-01,30,"VT",FALSE
"19387",2019-04-01,30,"VT",FALSE
"19388",2019-05-01,30,"VT",FALSE
"19389",2019-06-01,30.1,"VT",FALSE
"19390",2019-07-01,30.2,"VT",FALSE
"19391",2019-08-01,30.1,"VT",FALSE
"19392",2019-09-01,30.2,"VT",FALSE
"19393",2019-10-01,30,"VT",FALSE
"19394",2019-11-01,30.2,"VT",FALSE
"19395",2019-12-01,30.2,"VT",FALSE
"19396",2020-01-01,30,"VT",FALSE
"19397",2020-02-01,30,"VT",FALSE
"19398",2020-03-01,29.8,"VT",FALSE
"19399",2020-04-01,24.9,"VT",FALSE
